scene,query,reference,model,response,type,answer_model
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些信息属于自然人的个人信息，受到法律保护？
A.生物识别信息
B.教育背景
C.健康信息
D.喜欢的颜色
E.电话号码
【思考过程】：",ABCE,Doubao-1.5-Thinking,"【思考过程】：根据《中华人民共和国民法典》和《个人信息保护法》，个人信息是指以电子或其他方式记录的与已识别或可识别的自然人有关的各种信息。法律明确列举的个人信息包括生物识别信息（如指纹、人脸识别数据）、教育背景（可识别自然人身份）、健康信息（如病历、体检记录）、电话号码（直接关联自然人）等。而“喜欢的颜色”属于个人偏好，通常不具备直接或间接识别特定自然人的功能，因此不属于法律保护的个人信息范畴。

【最终答案】：ABCE",客观题,ABCE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：患者因医务人员的过错在诊疗活动中受到损害，赔偿责任应由谁承担？
A.医疗机构承担
B.相关医务人员个人承担
C.医疗机构与医务人员按比例分担
D.患者自行承担
【思考过程】：",A,Doubao-1.5-Thinking,"【思考过程】：根据《中华人民共和国民法典》第1218条规定，患者在诊疗活动中受到损害，医疗机构或者其医务人员有过错的，由医疗机构承担赔偿责任。医务人员在诊疗活动中属于职务行为，其过错责任应由医疗机构承担，而非个人或分担。患者无过错，不应自行承担责任。

【最终答案】：A",客观题,A
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种情形下，医务人员应当向患者的近亲属说明医疗风险并取得其明确同意？
A.患者需要接受门诊输液治疗
B.患者因昏迷无法表达意愿
C.医疗机构无法联系到患者的法定代理人
D.患者拒绝听取关于化疗替代方案的说明
【思考过程】：",B,Doubao-1.5-Thinking,"【思考过程】：根据《民法典》第1219条规定，医务人员在诊疗活动中应当向患者说明病情和医疗措施；需要实施手术、特殊检查、特殊治疗的，应向患者具体说明医疗风险、替代医疗方案等并取得其明确同意。若患者不能（如无法表达意愿）或不宜（如病情危重无法承受）向患者说明的，应向患者近亲属说明并取得同意。  

选项A：门诊输液属于常规治疗，风险较低，无需向近亲属说明，患者本人同意即可，故排除。  
选项B：患者昏迷无法表达意愿，属于“不能向患者说明”的情形，需向近亲属说明并取得同意，符合要求。  
选项C：无法联系法定代理人，但未明确患者是否无法表达意愿（如患者清醒时仍需本人同意），题目未明确患者状态，故不必然属于需向近亲属说明的情形。  
选项D：患者拒绝听取说明，但患者本人有能力表达意愿（如清醒且具备民事行为能力），此时应尊重患者自主权，无需向近亲属说明，故排除。  

【最终答案】：B",客观题,B
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在因抢救生命垂危患者无法取得患者及其近亲属意见的情形下，关于医疗措施的实施程序，以下描述正确的是？
A.主治医生可自行决定实施抢救措施
B.需取得属地卫生健康部门书面批准
C.医疗机构负责人或其授权人批准后立即实施
D.经医院伦理委员会表决通过后再实施
E.需获得至少两名副高职称医师的联合签名
【思考过程】：",C,Doubao-1.5-Thinking,"【思考过程】：本题考查紧急情况下医疗措施的实施程序。根据《民法典》第一千二百二十条规定：“因抢救生命垂危的患者等紧急情况，不能取得患者或者其近亲属意见的，经医疗机构负责人或者授权的负责人批准，可以立即实施相应的医疗措施。”分析各选项：  
- 选项A错误，主治医生不能自行决定，需经医疗机构负责人或其授权人批准。  
- 选项B错误，无需属地卫生健康部门书面批准，由医疗机构内部审批即可。  
- 选项C正确，符合法律规定的程序。  
- 选项D错误，医院伦理委员会表决并非紧急情况下的必要程序，时间上不可行。  
- 选项E错误，法律未要求两名副高职称医师联合签名。  

【最终答案】：C",客观题,C
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在诊疗活动中，若患者受到损害，在哪些情形下会推定医疗机构有过错？
A.遗失病历资料
B.伪造病历资料
C.篡改病历资料
D.合法销毁病历资料
E.违法销毁病历资料
【思考过程】：",ABCE,Doubao-1.5-Thinking,"【思考过程】：根据《民法典》第1222条规定，患者在诊疗活动中受到损害，有下列情形之一的，推定医疗机构有过错：（一）违反法律、行政法规、规章以及其他有关诊疗规范的规定；（二）隐匿或者拒绝提供与纠纷有关的病历资料；（三）遗失、伪造、篡改或者违法销毁病历资料。选项A（遗失病历资料）、B（伪造病历资料）、C（篡改病历资料）、E（违法销毁病历资料）均符合上述第三种情形；而D（合法销毁病历资料）不属于违法销毁，因此不推定过错。

【最终答案】：ABCE",客观题,ABCE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：患者在诊疗活动中受到损害时，以下哪种情形医疗机构不承担赔偿责任？
A.患者家属拒绝签署手术同意书导致延误治疗
B.急诊抢救时医务人员已尽到合理诊疗义务
C.医疗机构未提供低收费方案导致患者无力承担
D.某种罕见病现有医学技术无法确诊
E.医生未使用国际最新疗法但符合常规治疗指南
【思考过程】：",ABDE,Doubao-1.5-Thinking,"【思考过程】：本题考查《民法典》中关于医疗机构不承担赔偿责任的情形。根据《民法典》第1224条规定，患者在诊疗活动中受到损害，医疗机构不承担赔偿责任的情形包括：（一）患者或其近亲属不配合符合诊疗规范的诊疗（医疗机构无过错时）；（二）抢救生命垂危患者时医务人员已尽合理诊疗义务；（三）限于当时医疗水平难以诊疗。此外，若医务人员无过错（如符合诊疗常规），即使未采用最新疗法，也不承担责任。

- 选项A：患者家属拒绝签署手术同意书导致延误治疗，属于患者方不配合符合诊疗规范的诊疗，若医疗机构无过错（题目未提及过错），符合（一），免责。  
- 选项B：急诊抢救时已尽合理义务，符合（二），免责。  
- 选项C：未提供低收费方案与诊疗过错无关，不属于法定免责情形，医疗机构可能需承担其他责任，但非因诊疗过错导致的损害，故不选。  
- 选项D：罕见病现有技术无法确诊，属于（三）中“限于当时医疗水平难以诊疗”，免责。  
- 选项E：未用国际最新疗法但符合常规指南，说明无诊疗过错（符合诊疗规范），根据《民法典》1218条（过错责任），不承担责任。  

【最终答案】：ABDE",客观题,ABDE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些情形下，医疗机构对患者在诊疗活动中受到的损害不承担赔偿责任？
A.患者不配合诊疗但医疗机构存在操作过失
B.抢救呼吸衰竭患者时因设备突发故障导致并发症
C.患者家属拒绝签署手术同意书导致延误治疗
D.未向患者充分说明药物过敏风险
E.医生根据全国最新诊疗指南实施手术后仍出现并发症
F.受限于当地医疗条件无法诊断的罕见病
【思考过程】：",CEF,Doubao-1.5-Thinking,"【思考过程】：本题需依据《民法典》侵权责任编中关于医疗损害责任的免责情形分析各选项：

- **选项A**：患者不配合诊疗但医疗机构存在操作过失。根据《民法典》第1224条，若患者方不配合且医疗机构有过错，需承担相应责任，故A不选。  
- **选项B**：抢救时设备突发故障导致并发症。设备突发故障通常与医疗机构设备维护管理相关，若因维护不当致故障，医疗机构存在过错，需担责，故B不选。  
- **选项C**：家属拒绝签署手术同意书导致延误治疗。若医疗机构已尽说明义务，患者家属不配合属于《民法典》第1224条“患者方不配合符合诊疗规范的诊疗”情形，医疗机构无过错则免责，故C可选。  
- **选项D**：未充分说明药物过敏风险。医务人员未尽说明义务（《民法典》第1219条），造成损害需担责，故D不选。  
- **选项E**：按最新指南手术仍出现并发症。遵循最新诊疗指南属于尽到与当时医疗水平相应的诊疗义务（《民法典》第1221条），无过错则免责，故E可选。  
- **选项F**：受限于当地医疗条件无法诊断罕见病。属于“限于当时的医疗水平难以诊疗”（《民法典》第1224条第三项），医疗机构不承担责任，故F可选。  

【最终答案】：CEF",客观题,CEF
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在下列哪种情形下，医疗机构对患者诊疗活动中受到的损害不承担赔偿责任？
A.医疗机构拒绝向家属提供纸质病历副本
B.患者未按医嘱连续服用降压药物导致病情恶化
C.护士在静脉穿刺时未严格执行无菌操作规范
D.患者近亲属隐瞒其青霉素过敏史
【思考过程】：",BD,Doubao-1.5-Thinking,"【思考过程】：本题需判断医疗机构对患者损害不承担赔偿责任的情形，依据《民法典》侵权责任编及医疗损害责任相关规定。  
- 选项A：医疗机构拒绝提供纸质病历副本，违反了患者查阅、复制病历的法定权利，属于医疗机构过错，需承担责任。  
- 选项B：患者未按医嘱服药导致病情恶化，属于患者自身不配合诊疗的行为（无证据显示医疗机构有过错），符合“患者或近亲属不配合诊疗”的免责情形。  
- 选项C：护士未严格执行无菌操作规范，属于医务人员违反诊疗规范的过错行为，医疗机构需承担责任。  
- 选项D：患者近亲属隐瞒青霉素过敏史，导致诊疗失误（无证据显示医疗机构有过错），符合“患者或近亲属不配合诊疗”的免责情形。  

【最终答案】：BD",客观题,BD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪项属于医疗机构必须填写并妥善保管的病历资料？
A.门诊诊断书
B.检验报告
C.入院费用明细
D.护理记录
E.门诊预约记录
【思考过程】：",ABD,Doubao-1.5-Thinking,"【思考过程】：根据《医疗机构病历管理规定》及相关法规，医疗机构必须填写并妥善保管的病历资料包括门（急）诊病历和住院病历的核心内容。门（急）诊病历内容涵盖病历记录、检验报告等；住院病历包括护理记录、辅助检查报告单（如检验报告）等。具体分析各选项：  
- 门诊诊断书（A）：属于门（急）诊病历的记录内容，需保管。  
- 检验报告（B）：是辅助检查报告单的一部分，属于病历资料，需保管。  
- 入院费用明细（C）：属于收费相关材料，非病历资料核心内容，无需作为病历保管。  
- 护理记录（D）：是住院病历的必要组成部分，需保管。  
- 门诊预约记录（E）：属于预约流程记录，非病历资料，无需保管。  

【最终答案】：ABD",客观题,ABD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些情形中医疗机构或其医务人员可能需承担侵权责任？
A.医生将患者电话号码泄露给医药代表导致患者被骚扰
B.未经患者同意向家属公开其完整电子病历
C.在学术会议中使用患者匿名病历讨论治疗方案
D.因医院系统漏洞导致患者血型信息在院内公共屏公示
【思考过程】：",ABD,Doubao-1.5-Thinking,"【思考过程】：本题需判断哪些情形符合医疗机构或医务人员承担侵权责任的条件，主要依据《民法典》中关于医疗损害责任及个人信息保护的规定。  
- 选项A：医生泄露患者电话号码（个人信息）给医药代表，导致患者被骚扰，违反了医疗机构对患者隐私和个人信息的保密义务，需承担侵权责任。  
- 选项B：未经患者同意向家属公开完整电子病历，病历属于患者隐私和个人信息，即使家属也需患者同意方可获取，故构成侵权。  
- 选项C：使用匿名病历讨论治疗方案，因已匿名处理，未泄露患者身份信息，不构成侵权。  
- 选项D：因医院系统漏洞导致患者血型信息（个人健康信息）在公共屏公示，属于医疗机构未尽到保密义务，导致隐私泄露，需承担侵权责任。  

【最终答案】：ABD",客观题,ABD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪些行为违反了医疗卫生人员职业伦理规范？
A.为增加收入要求患者进行不必要的重复检查
B.经家属多次请求后接受其赠送的购物卡
C.以加快手术排期为条件暗示患者支付额外费用
D.因患者症状轻微仍开具不必要的高价药物
E.根据病程发展调整抗生素使用剂量
【思考过程】：",ABCD,Doubao-1.5-Thinking,"【思考过程】：本题考查医疗卫生人员职业伦理规范。需判断各选项是否符合伦理要求：

- 选项A：要求患者进行不必要的重复检查以增加收入，属于过度医疗，违反廉洁行医和不伤害原则（增加患者经济负担或潜在伤害），违反伦理。
- 选项B：接受家属赠送的购物卡（即使多次请求），属于收受患者财物，违反廉洁自律规范，违反伦理。
- 选项C：以加快手术排期为条件暗示支付额外费用，属于索贿行为，利用职务谋私利，严重违反伦理。
- 选项D：患者症状轻微仍开具不必要的高价药物，属于过度医疗，增加患者负担并可能导致药物副作用，违反不伤害和诚信原则，违反伦理。
- 选项E：根据病程调整抗生素剂量是合理医疗行为，符合规范，不违反伦理。

【最终答案】：ABCD",客观题,ABCD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于医疗机构及其医务人员在诊疗活动中依法应当履行的义务？
A.以患者为中心并遵守诊疗规范
B.加强人文关怀
C.优先保障治疗效率最大化
D.定期开展法规培训
E.确保患者投诉优先处理
【思考过程】：",ABD,Doubao-1.5-Thinking,"【思考过程】：本题需判断哪些属于医疗机构及其医务人员在诊疗活动中依法应履行的义务。  
- 选项A：《基本医疗卫生与健康促进法》明确要求医疗机构遵循医学规律、遵守诊疗规范，并强调以患者为中心，故A正确。  
- 选项B：该法规定医务人员应尊重、关心、爱护患者，加强人文关怀是法定义务，故B正确。  
- 选项C：“优先保障治疗效率最大化”可能导致过度医疗，不符合“合理诊疗、因病施治”的要求，故C错误。  
- 选项D：《医疗质量管理办法》要求医疗机构加强医务人员教育（包括法规培训），以提高服务能力，定期开展法规培训属于法定义务，故D正确。  
- 选项E：《医疗纠纷预防和处理条例》要求医疗机构建立投诉接待制度，但“优先处理”并非法定强制义务，故E错误。  

【最终答案】：ABD",客观题,ABD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在哪种情况下，医务人员可未经患者或其近亲属书面同意直接实施救治？
A.患者昏迷且无法联系近亲属时的常规手术
B.门诊患者拒绝治疗但情况不危急
C.病情危急无法取得意见且经机构负责人批准
D.患者清醒但不愿听取医疗方案说明
【思考过程】：",C,Doubao-1.5-Thinking,"【思考过程】：本题考查医疗救治中患者知情同意的例外情况。根据《民法典》第1220条规定，因抢救生命垂危的患者等紧急情况，不能取得患者或者其近亲属意见的，经医疗机构负责人或者授权的负责人批准，可以立即实施相应的医疗措施。  
- 选项A：患者昏迷且无法联系近亲属时的“常规手术”，常规手术不属于紧急情况，不符合规定。  
- 选项B：门诊患者拒绝治疗但情况不危急，此时应尊重患者自主权，不能强制救治。  
- 选项C：病情危急无法取得意见且经机构负责人批准，完全符合法律规定的紧急情况下的例外情形。  
- 选项D：患者清醒但不愿听取医疗方案说明，患者仍有决策能力，需尽量沟通而非直接实施救治。  

【最终答案】：C",客观题,C
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为违反了医德廉洁自律要求？
A.不参加药企赞助的学术会议
B.收取患者赠送的贵重礼品
C.推荐患者到指定药店购药以获取提成
D.私自将患者信息出售给第三方机构
【思考过程】：",BCD,Doubao-1.5-Thinking,"【思考过程】：本题考查医德廉洁自律的要求。廉洁自律要求医务人员不利用职务之便谋取私利。  
- 选项A“不参加药企赞助的学术会议”是主动规避可能的利益关联，属于遵守廉洁自律，不违反。  
- 选项B“收取患者赠送的贵重礼品”属于利用职务便利收受患者财物，违反廉洁自律。  
- 选项C“推荐患者到指定药店购药以获取提成”是通过推荐行为谋取个人经济利益，违反廉洁自律。  
- 选项D“私自将患者信息出售给第三方机构”是利用职务便利非法获利（通常为经济利益），属于谋取私利，违反廉洁自律。  

【最终答案】：BCD",客观题,BCD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：护士在履行护理职责时，下列哪项不属于规定必须包含的内容？
A.医学照顾与病情观察
B.健康教育与药物处方开具
C.协助诊疗与健康管理师资格培训
D.心理支持与康复指导
【思考过程】：",BC,Doubao-1.5-Thinking,"【思考过程】：护士的主要职责包括医学照顾、病情观察、健康教育、协助诊疗、心理支持、康复指导等。根据相关法规，护士无药物处方权（处方开具属于医师职责），因此选项B中的“药物处方开具”不属于护士必须内容。此外，“健康管理师资格培训”属于专业培训活动，并非护士履行护理职责时必须包含的常规内容，因此选项C也不属于。选项A（医学照顾与病情观察）和D（心理支持与康复指导）均为护士核心职责。

【最终答案】：BC",客观题,BC
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：护士在发现患者病情危急时，以下哪种做法符合相关法律法规？
A.立即通知医师并全程记录病情变化
B.优先联系患者家属说明情况
C.在医师未到达时拒绝实施任何救护措施
D.为抢救生命直接实施心脏电除颤操作
E.立即通知医师并在紧急情况下实施必要救护
【思考过程】：",AE,Doubao-1.5-Thinking,"【思考过程】：根据《护士条例》相关规定，护士在发现患者病情危急时，应立即通知医师（首要步骤）；同时，在紧急情况下为抢救患者生命，需先行实施必要的紧急救护措施。分析各选项：  
- 选项A：“立即通知医师并全程记录病情变化”符合规定，通知医师和记录病情均为必要操作。  
- 选项B：“优先联系患者家属”错误，应优先处理患者病情而非联系家属。  
- 选项C：“拒绝实施任何救护措施”错误，紧急情况下护士需实施必要救护。  
- 选项D：“直接实施心脏电除颤”超出护士常规权限（需医师或授权人员操作），不符合规定。  
- 选项E：“立即通知医师并在紧急情况下实施必要救护”完全符合法规要求，既强调通知医师，又明确紧急时的救护责任。  

因此，正确选项为A和E。

【最终答案】：AE",客观题,AE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：医务人员在协同医师工作时，必须向患者解释说明的内容应包含以下哪些内容？
A.药物使用遴选、适应症、禁忌
B.适应症、禁忌、药品价格
C.适应症、禁忌、不良反应、药品生产厂家
D.药物遴选、适应症、禁忌、不良反应、注意事项、使用方法
E.指导患者调整药物剂量以节省费用
【思考过程】：",D,Doubao-1.5-Thinking,"【思考过程】：医务人员在协同医师工作时，向患者解释说明的内容需确保患者知情，涵盖用药相关的关键信息。根据医学规范，必须说明的内容应包括药物遴选理由（为何选择此药）、适应症（药物适用情况）、禁忌（不可使用的情况）、不良反应（可能的副作用）、注意事项（用药时需注意的问题）及使用方法（正确的用药方式）。分析各选项：  
- 选项A缺少不良反应、注意事项、使用方法，不全面。  
- 选项B包含药品价格，价格非必须说明内容。  
- 选项C包含药品生产厂家，生产厂家通常非必须说明内容。  
- 选项D涵盖了药物遴选、适应症、禁忌、不良反应、注意事项、使用方法，均为患者必须知情的关键信息。  
- 选项E涉及指导调整剂量，属于医疗决策，医务人员无权自行指导，不符合规范。  

【最终答案】：D",客观题,D
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪个行为符合医患关系中的伦理要求？
A.主动减少患者家属的担忧
B.积极配合临床诊疗
C.巧妙探问患者隐私用于研究
D.保护患者隐私
E.优先履行医院创收指标
【思考过程】：",ABD,Doubao-1.5-Thinking,"【思考过程】：本题考查医患关系中的伦理要求。需结合医学伦理基本原则（尊重、不伤害、有利、公正）分析各选项：

- **选项A**：主动减少患者家属的担忧，属于对患者及其家属的人文关怀，符合有利原则（促进患者及家属利益），符合伦理要求。  
- **选项B**：积极配合临床诊疗，若为患者义务（患者需配合医生治疗）或医生义务（医生需积极履行诊疗职责），均符合医患关系中双方应遵循的伦理要求。  
- **选项C**：巧妙探问患者隐私用于研究，未经患者同意侵犯隐私，违背尊重原则，不符合伦理。  
- **选项D**：保护患者隐私，是尊重患者自主权和隐私权的核心要求，符合伦理。  
- **选项E**：优先履行医院创收指标，将经济利益置于患者利益之上，违背有利原则，不符合伦理。  

综上，A、B、D符合伦理要求，C、E不符合。

【最终答案】：ABD",客观题,ABD
