scene,query,reference,model,response,type,answer_model
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：患者要求医院提供其病案资料时，以下哪项属于必须提供范围？
A. 护工记录
B. 护理论录
C. 会诊申请单
D. 患者自评表
E. 检查报告
【思考过程】：",BE,Qwen3-235B-A22B,"【思考过程】：根据《医疗机构病历管理规定》，患者有权查阅和复制的病历范围包括：门诊病历、住院志、体温单、医嘱单、化验单（检验报告）、医学影像检查资料、特殊检查（治疗）同意书、手术同意书、手术及麻醉记录单、病理报告、护理记录等。其中，护理论录（B）属于护理记录范畴，检查报告（E）属于化验单及影像资料，均在必须提供范围内。护工记录（A）通常指非专业护士的护理辅助记录，不在法定必须提供范围内；会诊申请单（C）属于内部流程文件，患者自评表（D）非医疗专业记录，二者均不包含在必须提供范围内。

【最终答案】：BE",客观题,BE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项关于医疗机构赔偿责任的说法是正确的？
A.只要患者在诊疗活动中受损，医疗机构必须赔偿; B.只有在医务人员故意造成损害时，医疗机构才赔偿; C.医疗机构有过错导致患者受损时必须赔偿; D.医务人员个人有过错时由其自行赔偿; E.即使医疗机构无过错，也应给予患者适当补偿
【思考过程】：",C,Qwen3-235B-A22B,"【思考过程】：本题考查医疗机构赔偿责任的法律依据。根据《民法典》第1218条，医疗机构承担过错责任，即只有在诊疗过程中存在过错导致患者损害时才需赔偿（C正确）。A错误，因损害需与过错相关；B错误，过错不以故意为前提；D错误，医务人员个人过错由医疗机构赔偿；E错误，无过错一般不需赔偿（除非特殊情形）。

【最终答案】：C",客观题,C
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪些行为可能使医疗机构承担侵权责任？
A.护士在社交媒体讨论患者病情但未提及姓名
B.经患者书面同意后公开完整病历用于学术会议
C.未经家属同意公开已故患者的完整就诊记录
D.因系统故障导致患者检查结果被其他病患浏览
E.未经患者同意将部分脱敏处理的化验单用于科室内部培训
【思考过程】：",CD,Qwen3-235B-A22B,"【思考过程】：本题考查医疗机构可能承担侵权责任的情形，涉及患者隐私保护和医疗损害责任。  
A选项：未提及姓名但仍可能通过描述识别患者身份，构成隐私泄露。  
B选项：患者书面同意后公开不构成侵权。  
C选项：已故患者隐私仍受保护，未经家属同意公开属于侵权。  
D选项：系统故障导致信息泄露若因医疗机构未尽安全保障义务，则需担责。  
E选项：脱敏处理后无法识别个人身份，不构成侵权。  

【最终答案】：ACD",客观题,ACD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于医疗卫生人员应弘扬的崇高职业精神？（多选）
A.敬佑生命
B.救死扶伤
C.甘于奉献
D.大爱无疆
E.追求效率
【思考过程】：",ABCD,Qwen3-235B-A22B,"【思考过程】：本题考查医疗卫生人员的职业精神核心内容。根据相关职业规范和常见宣传，医疗卫生人员应弘扬的精神包括敬佑生命（A）、救死扶伤（B）、甘于奉献（C）、大爱无疆（D）。这些内容体现了对生命的尊重、职责的履行及无私奉献。而“追求效率”（E）属于管理或服务优化目标，并非职业精神的核心内涵。

【最终答案】：ABCD",客观题,ABCD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于我国法律对医疗卫生人员的强制性要求？
A.每两年参加一次专业技能培训
B.必须持有医疗卫生机构颁发的专业证书
C.通过医德年度考核合格
D.获得主管部门的执业注册
E.依法取得相应职业资格
【思考过程】：",DE,Qwen3-235B-A22B,"【思考过程】：根据《中华人民共和国执业医师法》及《护士条例》等法律法规，医疗卫生人员必须依法取得相应职业资格（E），并通过主管部门的执业注册（D）方可执业。选项B中“医疗卫生机构颁发证书”表述不准确，因职业资格证书由国家统一颁发；选项A和C属于行业管理或单位内部要求，非法律强制性规定。

【最终答案】：DE",客观题,DE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪项属于医疗卫生人员的法定义务？
A.尊重患者人格尊严
B.遵守诊疗制度和医疗卫生服务秩序
C.平等对待患者并保护隐私
D.要求患者提供既往全部健康信息
【思考过程】：",ABC,Qwen3-235B-A22B,"【思考过程】：根据《中华人民共和国基本医疗卫生与健康促进法》等相关法规，医疗卫生人员的法定义务包括：尊重患者人格尊严（A）、遵守诊疗制度和医疗卫生服务秩序（B）、平等对待患者并保护隐私（C）。选项D中“要求患者提供既往全部健康信息”属于诊疗需要，但患者有权知情并决定是否提供，不属于医疗人员的直接法定义务。

【最终答案】：ABC",客观题,ABC
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在突发公共事件中因参与救治致病致残的医疗人员，可依法获得以下哪些待遇？
A.工伤认定及补偿
B.终身医疗保险优先权
C.烈士褒扬待遇
D.直系亲属就业优先政策
E.抚恤金
【思考过程】：",ACE,Qwen3-235B-A22B,"【思考过程】：本题考查医护人员在突发公共事件中因救治致病致残的法定待遇。根据《工伤保险条例》及相关政策：  
1. **A（工伤认定及补偿）**：无论致残或因工死亡，均属于工伤，依法享受工伤保险待遇。  
2. **C（烈士褒扬待遇）**：若因救治导致死亡且符合烈士评定条件（如感染致死），可评定为烈士并享受相关待遇。  
3. **E（抚恤金）**：工亡情况下，家属可依法获得一次性工亡补助金及供养亲属抚恤金。  
B（终身医疗保险优先权）和D（直系亲属就业优先政策）缺乏明确法律依据，通常不适用。  

【最终答案】：ACE",客观题,ACE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：某护士下列哪些行为违反了《医疗机构工作人员廉洁从业九项准则》？
A.接受出院患者赠送的电子礼品卡
B.强制要求家属购买指定药店的自费药品
C.向患者推荐非备案注册的私人诊所
D.公示收取20元夜间加急护理服务费
E.要求患者家属提供工作单位开具的免费耗材证明
【思考过程】：",ABC,Qwen3-235B-A22B,"【思考过程】：本题考查《医疗机构工作人员廉洁从业九项准则》的禁止性行为。A选项涉及收受患者财物，违反“禁止收受红包”；B选项强制指定药店购药，涉嫌利益输送，违反“不得违规牟利”；C选项推荐未备案诊所属于违规转诊；D选项若收费经批准则不违规，题目未明确其合规性，倾向于不选；E选项要求虚假证明，涉及违规使用耗材，违反准则。

【最终答案】：ABCE",客观题,ABCE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些行为被相关法律法规明确禁止？
A.威胁医疗卫生人员人身安全
B.侵犯医疗卫生人员人格尊严
C.患者家属因费用争议拒绝支付医疗账单
D.未经允许查看护士的个人社交媒体账号
E.疫情高峰期患者排队时间超过4小时
【思考过程】：",AB,Qwen3-235B-A22B,"【思考过程】：选项A涉及威胁医疗人员安全，属于刑法和治安处罚法禁止的行为；选项B侵犯人格尊严，同样受治安处罚法和民法典约束；选项C属于民事纠纷，不构成法律明确禁止的违法行为；选项D侵犯隐私权，民法典明确禁止；选项E为医疗资源管理问题，无直接法律禁止。因此正确答案为A、B、D。

【最终答案】：ABD",客观题,ABD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：医院为快速处理医患冲突，允许患者家属对不配合治疗的护士采取短暂人身限制措施。
A.正确
B.错误
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：本题考查医疗纠纷处理中的法律问题。根据《中华人民共和国治安管理处罚法》第四十条和《刑法》第二百三十八条，非法限制他人人身自由属于违法行为。医疗机构应依法通过调解、沟通或法律途径解决医患冲突，任何暴力或限制人身自由的行为均违反法律规定，且不符合《医疗纠纷预防和处理条例》要求。

【最终答案】：B",客观题,B
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下表述是否正确：在紧急抢救场景下，未取得护士执业证书的医疗学院毕业生在患者家属要求下可以执行静脉穿刺操作。
A.正确
B.错误
【思考过程】：",B,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》规定，静脉穿刺属于必须具备护士执业资格的操作。未取得证书者即使在紧急抢救场景下，也不具备执业资质。患者家属的同意不能替代操作者的法定资质要求，因此该表述不符合医疗法规。

【最终答案】：B",客观题,B
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于护士执业时依法享有的权利？
A.获取工资报酬
B.享受年度旅游津贴
C.参加社会保险
D.优先晋升职称
E.医院分配的股权激励
【思考过程】：",AC,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》及相关法律法规，护士执业时依法享有的权利包括获取工资报酬（A）、享受社会保险（C）。年度旅游津贴（B）和股权激励（E）属于单位福利或特殊激励措施，并非法定权利。优先晋升职称（D）需依据工作能力及评审标准，法律未规定护士执业时享有优先晋升的法定权利。

【最终答案】：AC",客观题,AC
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下关于护士权利的说法中，正确的是？
A.可拒绝任何存在职业暴露风险的工作
B.从事有感染风险工作时应接受职业健康检查
C.有权要求医院提供免费的年度体检
D.患职业病后有权依法获得赔偿
E.享有法定带薪休假权
【思考过程】：",BDE,Qwen3-235B-A22B,"【思考过程】：根据相关法律法规，护士在从事有感染风险的工作时有权接受职业健康检查（B），患职业病后依法获得赔偿（D），以及享有法定带薪休假权（E）。选项A不正确，因为护士不能无条件拒绝所有存在职业暴露风险的工作，需遵守规章制度；选项C中“免费年度体检”并非法定权利，职业健康检查与常规年度体检不同。

【最终答案】：BDE",客观题,BDE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：护士发现医嘱违反诊疗技术规范时，应当采取以下哪些措施？
A.立即停止执行医嘱并销毁相关记录
B.及时向开具医嘱的医师提出
C.暂时隐瞒情况观察后续变化
D.向该医师所在科室负责人报告
E.直接向卫生行政部门投诉
【思考过程】：",BD,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》第十七条，护士发现医嘱违反诊疗技术规范时，应首先向开具医嘱的医师提出异议。若问题未解决，需向该医师所在科室负责人或医疗机构管理层报告。选项A销毁记录违反医疗记录保存规定，错误；选项C隐瞒情况违反及时处理原则；选项E直接投诉至卫生行政部门不符合常规流程。正确措施为B和D。

【最终答案】：BD",客观题,BD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：护士在常规护理中需要履行以下哪些义务？
A.尊重患者的宗教信仰
B.密切监视患者的日常通讯
C.关心患者的治疗进展
D.及时向家属报告所有病情变化
E.保护患者的诊疗记录安全
【思考过程】：",ACE,Qwen3-235B-A22B,"【思考过程】：护士在常规护理中的义务包括尊重患者权益、关注治疗进展及保护患者隐私。A项符合尊重患者宗教信仰的原则；C项属于护士对患者治疗进展的职责；E项涉及患者隐私保护。B项侵犯患者隐私权；D项“所有病情变化”表述过于绝对，通常仅需报告重要变化。

【最终答案】：ACE",客观题,ACE
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在突发公共卫生事件中，护士必须服从以下哪些机构的安排参加医疗救护？
A.县级以上人民政府卫生主管部门
B.省级传染病防治中心
C.乡镇卫生院管理部门
D.所在医疗卫生机构
E.国际非政府救援组织
F.市级人民政府
【思考过程】：",AD,Qwen3-235B-A22B,"【思考过程】：根据《突发公共卫生事件应急条例》和《护士条例》，护士在突发公共卫生事件中必须服从县级以上人民政府卫生行政部门（选项A）及所在医疗卫生机构（选项D）的安排。选项B（省级传染病防治中心）和C（乡镇卫生院管理部门）不属于法定直接调配主体；E（国际非政府救援组织）无法律依据；F（市级人民政府）需通过其卫生主管部门行使职权，而非政府本身。

【最终答案】：AD",客观题,AD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关规定，以下哪些人员被禁止在医疗卫生机构独立从事诊疗技术规范规定的护理活动？
A.未取得护士执业证书的人员
B.未办理执业地点变更手续的护士
C.护士执业注册有效期届满未延续的护士
D.在护士指导下开展实习的护理学生
E.未通过定期考核的护士
【思考过程】：",ABCD,Qwen3-235B-A22B,"【思考过程】：本题考查医疗卫生机构禁止独立从事护理活动的人员类型。根据《护士条例》第二十一条，未取得护士执业证书（A）、未变更执业地点（B）、注册过期未延续（C）的护士均被禁止独立从事护理活动。实习护理学生（D）需在执业护士指导下工作，不得独立操作，因此也属于禁止范围。未通过定期考核的护士（E）若被暂停执业则受限制，但题目未明确其是否处于暂停期，依据条例原文，E的禁止性规定未直接提及，故暂不纳入。

【最终答案】：ABCD",客观题,ABCD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关规定，医疗卫生机构必须为护士采取以下哪些措施？（多选）
A.提供卫生防护用品
B.每季度进行一次急救培训
C.落实有效的卫生防护措施
D.完善医疗保健措施
E.每年组织心理健康讲座
【思考过程】：",ACD,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》及相关规定，医疗卫生机构需为护士提供卫生防护用品（A），落实有效的卫生防护措施（C），并完善医疗保健措施（D）。急救培训频率（B）和心理健康讲座（E）未明确列为强制性措施。

【最终答案】：ACD",客观题,ACD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据《护士条例》，以下哪种情形下，护士所在医疗卫生机构应当按照国家有关规定给予津贴？
A.参加跨省进修培训的护士， B.在高原边陲乡镇卫生所工作的护士， C.负责医疗废弃物分类处理的护士， D.节假日期间连续值班的护士， E.为老年患者提供居家护理的护士
【思考过程】：",BC,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》第十三条，护士在艰苦边远地区工作或从事直接接触有毒有害物质、有感染传染病危险的工作时，有权获得国家规定的津贴。选项B“高原边陲乡镇卫生所工作的护士”符合艰苦边远地区津贴条件；选项C“负责医疗废弃物分类处理的护士”属于接触有毒有害物质的情形。其他选项中，A（进修培训）、D（节假日值班）涉及的是待遇或加班费，E（居家护理）无明确津贴依据。

【最终答案】：BC",客观题,BC
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据护士在职培训相关法规，以下哪项是医疗卫生机构在护士培训中必须注重的？
A.提升护士的沟通能力
B.护理文书书写规范
C.新知识、新技术的应用
D.患者隐私保护技能
【思考过程】：",ABCD,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》及《中国护理事业发展规划纲要》，医疗卫生机构在护士培训中需注重护理文书书写规范（B）、新知识新技术的应用（C）、患者隐私保护技能（D）及沟通能力（A）。护理文书规范是基础要求，新技术应用体现继续教育，隐私保护和沟通能力属于职业道德与实践技能核心内容，均为法规明确规定的培训重点。

【最终答案】：ABCD",客观题,ABCD
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：当护士因违反职业道德被投诉时，其所在医疗卫生机构的正确处理流程是什么？
A.立即对涉事护士进行降薪处理并在院内通报
B.对投诉内容进行核实后直接向卫健委提交报告
C.调查核实后进行处理但不公开结果
D.调查确认投诉属实后处理护士并告知投诉人
E.暂不处理以观察护士后续表现
【思考过程】：",D,Qwen3-235B-A22B,"【思考过程】：本题考查医疗卫生机构对护士职业道德投诉的处理流程。根据《护士条例》及医疗纠纷处理规范，医疗机构接到投诉后应先调查核实，若属实则依法处理，并需向投诉人反馈结果。选项D符合“调查确认→处理护士→告知投诉人”的法定程序。选项B未明确处理环节且直接上报卫健委，选项A和E违反及时处理原则，选项C未告知投诉人结果，均不符合规范。

【最终答案】：D",客观题,D
医患关系,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：护士在执业活动中出现以下哪些情形可能导致被暂停执业活动？
A.发现患者病情危急未立即通知家属
B.发现医嘱违反诊疗规范仅向同事私下提醒而未正式报告
C.未经允许将患者病历照片上传至个人社交平台
D.因个人行程冲突拒绝参与地震灾区的医疗救援
E.操作失误导致患者服药时间延误1小时
【思考过程】：",BCD,Qwen3-235B-A22B,"【思考过程】：根据《护士条例》及医疗规范，暂停执业通常涉及严重失职或违规。A选项未及时通知家属可能延误救治，属于失职；B选项未正式报告违规医嘱，存在医疗安全隐患，违反护士职责；C选项泄露患者隐私，违反《个人信息保护法》及医疗保密规定。D选项拒绝参与救灾属道德层面问题，通常不直接导致暂停执业；E选项延误用药1小时若未造成严重后果，一般按医疗差错处理，而非暂停执业。

【最终答案】：ABC",客观题,ABC
