scene,query,reference,model,response,type,answer_model
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：同一供者的精子或卵子最多可以允许使多少名妇女成功受孕？
A.3名
B.4名
C.5名
D.6名
E.8名
【思考过程】：
",C,Gemini-3.0,"【思考过程】：本题考查《人类精子库基本标准》和《人类辅助生殖技术伦理原则》中关于供精/供卵使用次数的限制。依据我国相关技术规范，为了防止后代近亲结婚的发生，严格规定了同一供者的精子或卵子使妇女受孕的上限人数。

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：哪种情况下医务人员被允许实施人类辅助生殖技术？
A.已婚且符合计划生育政策的无子女夫妇
B.已生育一个子女但因不孕需辅助生殖的再婚夫妇（符合生育政策）
C.已婚未婚但户籍政策允许其生育的夫妇
D.自愿签署知情同意书的单身女性
【思考过程】：
",AB,Gemini-3.0,"【思考过程】：本题考查《人类辅助生殖技术规范》及医学伦理原则。根据中国相关法律法规和伦理规范，实施人类辅助生殖技术的对象必须是符合国家人口和计划生育政策、具有相关医学指征（如不孕不育）的已婚夫妇。单身女性及未婚夫妇目前不符合相关技术实施的法律规定。

【最终答案】：AB",客观题,AB
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在辅助生殖技术应用中，以下哪些情况允许医务人员实施性别选择？
A.当夫妇有家庭性别平衡需求时
B.进行性别筛查以避免X染色体隐性遗传病
C.经父母请求时实施性别选择以提高生育满意度
D.存在严重性别相关遗传病风险时
【思考过程】：
",BD,Gemini-3.0,"【思考过程】：本题考察辅助生殖技术中的伦理原则与法律法规。根据相关规定，严禁以任何非医学需要进行胎儿性别鉴定和选择。性别选择仅限于医学上确认为伴性遗传病携带者，为了避免由特定性别遗传严重疾病的情况。因此，非医学原因（如家庭平衡或满意度）均不被允许，仅为了阻断伴性遗传病传播时才可实施。

【最终答案】：BD",客观题,BD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下关于辅助生殖技术的表述，哪一项符合我国现行法规？
A.医务人员可在伦理审查后开展生殖性克隆研究
B.医务人员不得以任何理由实施生殖性克隆技术
C.医务人员可基于患者需求实施治疗性克隆技术
D.医务人员实施生殖性克隆需获得省级卫生部门批准
【思考过程】：
",B,Gemini-3.0,"【思考过程】：本题主要考查我国对于人类辅助生殖技术以及克隆技术的相关法律法规和伦理原则。根据我国卫生部（现国家卫健委）发布的《人类辅助生殖技术管理办法》及相关伦理原则，我国明确禁止任何形式的生殖性克隆人，对此持“不赞成、不允许、不支持、不接受”的立场。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项行为违反辅助生殖技术相关伦理规范？
A.使用黑猩猩精子为无精症患者实施人工授精
B.将人类卵子与犬科动物精子进行体外结合实验
C.采用新型培养液保存捐赠的人类胚胎
D.利用基因编辑技术筛选胚胎植入前遗传学诊断
【思考过程】：
",AB,Gemini-3.0,"【思考过程】：本题考查辅助生殖技术的伦理原则。根据相关伦理规范，严禁进行人类与动物配子的杂交实验或受精操作，以维护人类尊严和基因纯洁性。选项A和B均涉及人兽配子结合，明显违反该禁令。选项C属于技术改进，选项D若仅为诊断筛选而非生殖系基因编辑，通常在合规范围内。

【最终答案】：AB",客观题,AB
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种行为违反了医务人员相关的伦理要求？
A.开展未获得伦理委员会批准的人类胚胎基因编辑实验
B.对已签署知情同意书的已婚夫妇实施第三代试管婴儿技术
C.在省级卫生部门备案下进行食蟹猴胚胎干细胞研究
D.未经系统培训直接参与辅助生殖临床工作
【思考过程】：
",AD,Gemini-3.0,"【思考过程】：本题考查医务人员在辅助生殖及相关研究中的伦理与法律规范。
选项A涉及未获批准的人类胚胎基因编辑，严重违反科研伦理和法律法规；选项D中未经培训直接上岗违反了医疗技术临床应用的资质管理要求和不伤害原则。
选项B为合法的辅助生殖技术临床应用，选项C为备案下的合法动物实验研究，均符合规范。
因此，违规的行为是A和D。

【最终答案】：AD",客观题,AD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在供精辅助生殖技术中，以下哪几组关系必须遵守互盲原则？
A.供方与受方夫妇
B.供方与实施手术的医务人员
C.受方夫妇与实施手术的医务人员
D.供方与后代的亲属
E.供方与通过该技术诞生的后代
【思考过程】：
",ABDE,Gemini-3.0,"【思考过程】：本题考查供精辅助生殖技术中的伦理原则，特别是互盲原则（principle of mutual blindness）。根据医学伦理学和相关辅助生殖技术管理规范，互盲原则旨在保护隐私、防止法律和伦理纠纷。该原则明确规定，凡使用供精实施辅助生殖技术时，供方与受方夫妇之间必须保持互盲，供方与通过该技术出生的后代之间也必须保持互盲。医务人员作为实施者和档案管理者，承担保密义务，但在工作流程中需要知晓相关信息，因此不属于互盲范畴。

【最终答案】：AE",客观题,AE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据辅助生殖技术相关规定，以下关于匿名与保密的描述，哪些是正确的？
A.匿名是指藏匿受体参与配子捐赠的事实
B.保密包括对受者个人信息的保护
C.匿名要求不公开供体的身份信息
D.保密涉及隐藏供体的家庭背景
E.医务人员需同时确保捐赠者和受体的匿名性
【思考过程】：
",BCD,Gemini-3.0,"【思考过程】：本题考查人类辅助生殖技术伦理原则中关于互盲原则（匿名）和保密原则的具体规定。首先分析匿名的定义，其核心在于确保供体与受体之间互不认识，即供体的身份信息不对受体公开，同时受体的信息也不对供体公开，这要求医务人员严格执行双向匿名。其次分析保密原则，它要求医疗机构和医务人员对受者和供者的个人信息及隐私进行严格保护，不得随意泄露。对比选项，A项对匿名的定义有误，D项关于家庭背景的描述不准确（医学必需的遗传背景在匿名处理后是需要的），而B、C、E项符合伦理原则及管理办法的规定。

【最终答案】：BCE",客观题,BCE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些行为可能违反辅助生殖技术应用规范？
A.因夫妇强烈要求为无医学适应症者实施助孕
B.根据患者经济状况推荐高利润技术
C.主动指导患者联系境外无资质机构
D.将是否纳入医保报销作为适应证判断依据
E.开展未验证远期安全性的新型技术试点
【思考过程】：
",ABCDE,Gemini-3.0,"【思考过程】：本题考查辅助生殖技术的伦理原则与管理规范。分析各选项：A项违反了必须具备医学指征才能实施的规定；B项违背了有利于患者及严禁商业化的伦理原则；C项涉及协助非法或无资质机构，属于违规行为；D项将经济或医保因素而非医学因素作为指征，不符合规范；E项违反了新技术临床应用需经安全性和伦理验证的原则。

【最终答案】：ABCDE",客观题,ABCDE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于法律允许给予捐卵者的补偿？
A.误工补偿
B.交通补助
C.医疗检查费用报销
D.营养补助
E.高额酬金
【思考过程】：
",ABCD,Gemini-3.0,"【思考过程】：本题主要考查人类辅助生殖技术管理办法及相关医学伦理原则。根据我国法律法规，严禁任何形式的精子、卵子买卖和商业化行为。因此，对于捐赠者允许给予的补偿应当是基于人道主义的，主要用于弥补其在捐赠过程中产生的实际支出和身体损耗，如误工费、交通费、医疗费及营养补助。任何带有商业性质的高额酬金均属于违法违规行为。

【最终答案】：ABCD",客观题,ABCD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：为确保辅助生殖技术伦理原则的落实，医疗机构应当采取以下哪项措施？
A.设立医疗质量控制委员会
B.建立生殖医学伦理委员会
C.自行制定操作流程并备案
D.接受生殖医学伦理委员会的指导和监督
【思考过程】：
",BD,Gemini-3.0,"【思考过程】：本题考查辅助生殖技术的伦理管理规范。根据人类辅助生殖技术伦理原则及管理办法，开展该技术的医疗机构必须建立生殖医学伦理委员会，同时，相关技术的实施必须接受该伦理委员会的指导和监督，以确保医疗行为符合伦理准则。

【最终答案】：BD",客观题,BD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于生殖医学伦理委员会在辅助生殖技术中的职责？
A.对伦理问题做出最终决策
B.开展生殖医学伦理宣传教育
C.直接干预治疗方案的制定
D.对伦理问题进行审查、咨询、论证和建议
【思考过程】：
",BD,Gemini-3.0,"【思考过程】：生殖医学伦理委员会的核心职责在于对涉及辅助生殖技术的伦理问题进行监督与指导。分析选项可知，委员会的职能主要包括对伦理问题进行审查、咨询、论证和提出建议（D选项），以及对医务人员和患者开展伦理宣传教育（B选项）。委员会负责伦理审查，但不直接干预临床治疗方案的具体制定（排除C选项），其审查结果具有权威性但在职能描述上通常界定为审查与咨询而非宽泛的“最终决策”（排除A选项）。

【最终答案】：BD",客观题,BD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：严格对供精者进行筛查和精液检疫的主要目的是预防以下哪些问题？
A.遗传性先天疾病
B.出生缺陷
C.人工受孕成本过高
D.性传播疾病的传播
【思考过程】：
",ABD,Gemini-3.0,"【思考过程】：本题主要考查人类辅助生殖技术中供精管理的安全性原则。对供精者进行严格筛查（包括遗传学检查）是为了排除致病基因和遗传病家族史，从而预防遗传性先天疾病和出生缺陷。对精液进行检疫（通常指冷冻保存并经过窗口期后复检）的核心目的是为了确保供者未处于传染病感染的窗口期，从而阻断艾滋病、乙肝等性传播疾病的传播途径。选项C属于经济成本问题，并非医学筛查的主要防控目的。

【最终答案】：ABD",客观题,ABD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下面哪项是符合规定的供精者募集做法？
A.通过商业广告在社会平台征集供精者；B.在社区健康宣传栏张贴匿名招募海报；C.建立供精者的详细体貌特征表供受者选择；D.仅允许特定遗传特征的供精者参与募集
【思考过程】：
",B,Gemini-3.0,"【思考过程】：本题主要考查人类精子库管理办法及伦理原则。首先，供精行为必须遵循互盲原则，严禁商业化和商业买卖，且应基于自愿和公益原则。分析选项：A涉及商业广告，违反公益及非商业化原则；C违反了互盲原则，受者不得挑选供精者详细特征；D涉及特定遗传特征筛选，可能违背伦理公平性；只有B属于正常的公益宣传招募方式，符合伦理规范。

【最终答案】：B",客观题,B
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：医疗机构在采集精液标本时应尽到哪些义务？
A.要求捐精者在单次采集时尽可能提供更多标本
B.为捐精者提供隐私保护空间
C.将单次精液采集时间强制缩短至10分钟内
D.必要时为存在焦虑的捐精者提供心理疏导
E.在捐精者出现轻微不适时强行要求继续操作
【思考过程】：
",BD,Gemini-3.0,"【思考过程】：本题考查医疗机构在精液采集过程中的伦理义务与操作规范。采集过程需遵循医学伦理原则，首要任务是保护捐精者的隐私（选项B），并在其存在焦虑等情绪时提供必要的人文关怀与心理疏导（选项D）。选项A、C、E涉及强迫性要求或不合理的限制，违反了尊重自主权及不伤害原则，不符合医疗规范，故排除。

【最终答案】：BD",客观题,BD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于供精者在供精时必须保障的合法权利？
A.完全自愿地参加供精
B.口头确认精液用途即可
C.知晓精液用途及供精次数限制的详细说明
D.获得超出医疗费用的经济补偿
E.随时允许撤回并销毁存储精液
【思考过程】：
",ACE,Gemini-3.0,"【思考过程】：本题考查供精者的权利与义务及相关伦理法律规定。供精必须基于完全自愿原则，且需签署书面知情同意书，而非仅口头确认。供精者有权了解精液用途及限制，且在精液被使用前通常有权撤回同意。此外，精子买卖通常被禁止，仅允许给予误工费等合理补贴，而非超出成本的经济补偿。

【最终答案】：ACE",客观题,ACE
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：关于供精者终止供精和冷冻精液使用的权利，以下哪些表述正确？
A.供精者需提交书面申请后才有权终止供精
B.供精者因工作压力可单方面终止供精
C.供精者终止冷冻精液使用时需全额赔偿精子库损失
D.供精者在补偿筛查和冷冻费用后可以终止冷冻精液使用
【思考过程】：
",ABD,Gemini-3.0,"【思考过程】：本题主要考查人类精子库管理相关的伦理原则及知情同意权。供精行为基于自愿原则，供精者有权在任何阶段单方面决定停止捐献，无需特定的书面审批流程，因此B选项符合自愿原则。对于已冻存精液的处理，若供精者要求停止使用，根据相关协议和公平原则，供精者通常需要退还或补偿精子库已支出的筛查与冷冻费用，以平衡双方权益，而非赔偿所有损失。因此D表述准确。

【最终答案】：BD",客观题,BD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据相关规定，精子库在未获得知情同意书的情况下，不得进行以下哪些行为？
A.采集精液样本
B.检测精液样本
C.保存精液样本
D.使用精液进行辅助生殖
E.向捐赠者支付交通补贴
【思考过程】：
",ABCD,Gemini-3.0,"【思考过程】：本题考查人类精子库管理的伦理与法规要求。根据《人类精子库管理办法》及相关技术规范和伦理原则，供精者享有知情同意权。在进行精液采集、实验室检测、冷冻保存以及对外提供用于辅助生殖等涉及人体生物样本的任何医疗操作环节前，必须向供精者充分说明并签署知情同意书。

【最终答案】：ABCD",客观题,ABCD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国辅助生殖技术规范，医务人员必须向供精者明确告知以下哪项内容？
A.有义务配合后代身份信息登记
B.需参与后代重大教育决策
C.可优先获得后代的探视权
D.对供精出生的后代无权利和义务
E.需支付后代的必要医疗费用
【思考过程】：
",D,Gemini-3.0,"【思考过程】：本题考查我国人类辅助生殖技术规范中关于供精者法律地位及权利义务的界定。依据卫生部发布的《人类辅助生殖技术和人类精子库伦理原则》及相关管理办法，供精者与受方夫妇及出生的后代需保持互盲原则，且明确规定供精者对通过辅助生殖技术出生的后代没有任何法律上的权利和义务，也不承担抚养、继承等责任。因此，只有选项D符合规定。

【最终答案】：D",客观题,D
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：关于精子库的义务，以下哪项描述正确？
A.在匿名情况下提供配偶职业背景咨询
B.在实名情况下提供医学信息婚姻咨询
C.在匿名情况下提供医学信息的婚姻咨询服务
D.无义务为后代提供咨询服务
【思考过程】：
",C,Gemini-3.0,"【思考过程】：本题考查人类精子库的伦理原则和管理规定。首先，人类精子库必须严格遵循“互盲原则”，即供精者和受精者之间保持双向匿名，因此涉及实名的选项（如B）是错误的。其次，精子库有义务向医疗机构或受精者提供供精者的医学信息（如身高、血型、遗传病筛查情况等），以确保后代健康和优生，但这必须在严格匿名的前提下进行，即“在匿名情况下提供医学信息的婚姻咨询服务”。关于选项D，精子库有义务长久保存资料，以便在后代涉及相关医学问题时提供查询，因此说“无义务”是不准确的。

【最终答案】：C",客观题,C
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：某人类精子库在供精者管理时，以下哪种情形违反了伦理规范？
A.同一供精者在不同省市的三家机构各供精1次导致3名妇女受孕
B.同一供精者未跨机构但导致6名妇女受孕
C.同一供精者在两个机构各供精2次导致3名妇女受孕
D.同一供精者在两个机构各供精2次导致6名妇女受孕
【思考过程】：
",BD,Gemini-3.0,"【思考过程】：根据《人类精子库管理办法》及相关伦理规范，供精者实施“双盲”和“唯一性”原则。具体规定一名供精者只能在一个人类精子库供精，且一名供精者的精子最多只能使5名妇女受孕，以防范近亲结婚风险。选项A、C、D中供精者在多家机构供精，违反了只能在一家机构供精的规定；选项B、D中导致6名妇女受孕，违反了最多使5名妇女受孕的限制。因此，四个选项所述情形均违反了伦理规范和管理规定。

【最终答案】：ABCD",客观题,ABCD
辅助生殖,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪种情况允许实施X、Y精子筛选？
A.夫妇为X连锁隐性疾病携带者
B.父母希望儿女双全
C.高龄产妇为提高受孕概率
D.已有三个儿子的夫妇希望生育女儿
E.预防子代常染色体显性遗传病
【思考过程】：
",A,Gemini-3.0,"【思考过程】：本题考查生殖医学伦理及相关法律法规。精子筛选技术涉及性别选择，原则上严禁用于非医学需要的性别鉴定和选择。该技术仅限于在医学上确实有必要阻断性连锁遗传病（即致病基因位于性染色体上，发病与性别相关）传递给子代的情况。

【最终答案】：A",客观题,A
